time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
0,1 added to ready queue,enqueue,1,,['1'],[],[None],[None]
0,2 added to ready queue,enqueue,2,,"['2', '1']",[],[None],[None]
0,3 added to ready queue,enqueue,3,,"['2', '1', '3']",[],[None],[None]
0,4 added to ready queue,enqueue,4,,"['2', '4', '1', '3']",[],[None],[None]
0,5 added to ready queue,enqueue,5,,"['2', '4', '5', '1', '3']",[],[None],[None]
0,6 added to ready queue,enqueue,6,,"['2', '6', '4', '5', '1', '3']",[],[None],[None]
0,7 added to ready queue,enqueue,7,,"['2', '6', '4', '7', '5', '1', '3']",[],[None],[None]
0,8 added to ready queue,enqueue,8,,"['2', '6', '4', '7', '5', '1', '8', '3']",[],[None],[None]
0,9 added to ready queue,enqueue,9,,"['2', '6', '4', '7', '5', '1', '8', '3', '9']",[],[None],[None]
0,10 added to ready queue,enqueue,10,,"['2', '6', '4', '7', '5', '10', '1', '8', '3', '9']",[],[None],[None]
0,11 added to ready queue,enqueue,11,,"['2', '11', '6', '4', '7', '5', '10', '1', '8', '3', '9']",[],[None],[None]
0,12 added to ready queue,enqueue,12,,"['2', '11', '6', '4', '7', '5', '10', '1', '8', '3', '12', '9']",[],[None],[None]
0,13 added to ready queue,enqueue,13,,"['2', '11', '6', '4', '7', '5', '10', '1', '8', '3', '13', '12', '9']",[],[None],[None]
0,14 added to ready queue,enqueue,14,,"['2', '11', '6', '4', '7', '5', '14', '10', '1', '8', '3', '13', '12', '9']",[],[None],[None]
0,15 added to ready queue,enqueue,15,,"['15', '2', '11', '6', '4', '7', '5', '14', '10', '1', '8', '3', '13', '12', '9']",[],[None],[None]
0,16 added to ready queue,enqueue,16,,"['15', '2', '11', '6', '4', '7', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9']",[],[None],[None]
0,17 added to ready queue,enqueue,17,,"['15', '2', '11', '17', '6', '4', '7', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9']",[],[None],[None]
0,18 added to ready queue,enqueue,18,,"['15', '2', '11', '17', '6', '4', '18', '7', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9']",[],[None],[None]
0,19 added to ready queue,enqueue,19,,"['15', '2', '11', '17', '6', '4', '18', '7', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9', '19']",[],[None],[None]
0,20 added to ready queue,enqueue,20,,"['15', '2', '11', '17', '6', '4', '18', '7', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9', '19']",[],[None],[None]
0,21 added to ready queue,enqueue,21,,"['15', '2', '11', '17', '21', '6', '4', '18', '7', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9', '19']",[],[None],[None]
0,22 added to ready queue,enqueue,22,,"['15', '2', '11', '17', '21', '6', '4', '18', '7', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9', '22', '19']",[],[None],[None]
0,23 added to ready queue,enqueue,23,,"['15', '2', '11', '23', '17', '21', '6', '4', '18', '7', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '9', '22', '19']",[],[None],[None]
0,24 added to ready queue,enqueue,24,,"['15', '2', '11', '23', '17', '21', '6', '4', '18', '7', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,25 added to ready queue,enqueue,25,,"['15', '2', '11', '23', '17', '21', '6', '4', '18', '7', '25', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,26 added to ready queue,enqueue,26,,"['15', '2', '11', '23', '17', '21', '6', '4', '26', '18', '7', '25', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,27 added to ready queue,enqueue,27,,"['15', '2', '11', '23', '17', '27', '21', '6', '4', '26', '18', '7', '25', '20', '5', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,28 added to ready queue,enqueue,28,,"['15', '2', '11', '23', '17', '27', '21', '6', '4', '26', '18', '7', '25', '20', '5', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,29 added to ready queue,enqueue,29,,"['15', '2', '11', '23', '17', '27', '21', '6', '4', '29', '26', '18', '7', '25', '20', '5', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,30 added to ready queue,enqueue,30,,"['15', '2', '11', '23', '17', '27', '21', '6', '4', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,31 added to ready queue,enqueue,31,,"['15', '2', '11', '31', '23', '17', '27', '21', '6', '4', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,32 added to ready queue,enqueue,32,,"['15', '2', '11', '31', '23', '17', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,33 added to ready queue,enqueue,33,,"['33', '15', '2', '11', '31', '23', '17', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,34 added to ready queue,enqueue,34,,"['33', '15', '2', '11', '31', '23', '17', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,35 added to ready queue,enqueue,35,,"['33', '15', '2', '11', '31', '23', '17', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,36 added to ready queue,enqueue,36,,"['33', '15', '2', '11', '36', '31', '23', '17', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,37 added to ready queue,enqueue,37,,"['33', '15', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,38 added to ready queue,enqueue,38,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '24', '9', '22', '19']",[],[None],[None]
0,39 added to ready queue,enqueue,39,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,40 added to ready queue,enqueue,40,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '16', '8', '3', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,41 added to ready queue,enqueue,41,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '41', '16', '8', '3', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,42 added to ready queue,enqueue,42,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,43 added to ready queue,enqueue,43,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,44 added to ready queue,enqueue,44,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '44', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,45 added to ready queue,enqueue,45,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,46 added to ready queue,enqueue,46,,"['33', '15', '38', '2', '11', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,47 added to ready queue,enqueue,47,,"['33', '15', '38', '2', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,48 added to ready queue,enqueue,48,,"['33', '15', '38', '2', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,49 added to ready queue,enqueue,49,,"['33', '15', '38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '39', '24', '9', '22', '19']",[],[None],[None]
0,50 added to ready queue,enqueue,50,,"['33', '15', '38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",[],[None],[None]
0,33 dispatched to CPU0,dispatch_cpu,33,CPU0,"['15', '38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",[],['33'],[None]
1,33 finished CPU → wait queue,cpu_to_io,33,CPU0,"['15', '38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['33'],[None],[None]
1,15 dispatched to CPU0,dispatch_cpu,15,CPU0,"['38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['33'],['15'],[None]
1,33 dispatched to IO0,dispatch_io,33,IO0,"['38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",[],['15'],['33']
2,15 finished CPU → wait queue,cpu_to_io,15,CPU0,"['38', '2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['15'],[None],['33']
2,38 dispatched to CPU0,dispatch_cpu,38,CPU0,"['2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['15'],['38'],['33']
4,38 finished CPU → ready queue,cpu_to_ready,38,CPU0,"['2', '49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '38', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['15'],[None],['33']
4,2 dispatched to CPU0,dispatch_cpu,2,CPU0,"['49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '38', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']",['15'],['2'],['33']
6,2 finished CPU → wait queue,cpu_to_io,2,CPU0,"['49', '11', '47', '36', '31', '23', '17', '37', '35', '27', '21', '6', '4', '46', '32', '29', '26', '18', '7', '45', '44', '40', '25', '20', '5', '30', '28', '14', '10', '48', '34', '1', '38', '43', '41', '16', '8', '3', '42', '13', '12', '50', '39', '24', '9', '22', '19']","['15', '2']",[None],['33']
