time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
22,1 added to ready queue,enqueue,1,,['1'],[],[None],"[None, None, None]"
22,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],[],['1'],"[None, None, None]"
25,2 added to ready queue,enqueue,2,,['2'],[],['1'],"[None, None, None]"
26,1 preempted (RR quantum expired),preempt_cpu,1,CPU0,"['2', '1']",[],[None],"[None, None, None]"
26,2 dispatched to CPU0,dispatch_cpu,2,CPU0,['1'],[],['2'],"[None, None, None]"
30,2 finished CPU → wait queue,cpu_to_io,2,CPU0,['1'],['2'],[None],"[None, None, None]"
30,1 dispatched to CPU0,dispatch_cpu,1,CPU0,[],['2'],['1'],"[None, None, None]"
30,2 dispatched to IO0,dispatch_io,2,IO0,[],[],['1'],"['2', None, None]"
32,3 added to ready queue,enqueue,3,,['3'],[],['1'],"['2', None, None]"
33,4 added to ready queue,enqueue,4,,"['3', '4']",[],['1'],"['2', None, None]"
34,5 added to ready queue,enqueue,5,,"['3', '4', '5']",[],['1'],"['2', None, None]"
34,6 added to ready queue,enqueue,6,,"['3', '4', '5', '6']",[],['1'],"['2', None, None]"
34,7 added to ready queue,enqueue,7,,"['3', '4', '5', '6', '7']",[],['1'],"['2', None, None]"
34,8 added to ready queue,enqueue,8,,"['3', '4', '5', '6', '7', '8']",[],['1'],"['2', None, None]"
34,1 preempted (RR quantum expired),preempt_cpu,1,CPU0,"['3', '4', '5', '6', '7', '8', '1']",[],[None],"['2', None, None]"
34,3 dispatched to CPU0,dispatch_cpu,3,CPU0,"['4', '5', '6', '7', '8', '1']",[],['3'],"['2', None, None]"
35,9 added to ready queue,enqueue,9,,"['4', '5', '6', '7', '8', '1', '9']",[],['3'],"['2', None, None]"
35,10 added to ready queue,enqueue,10,,"['4', '5', '6', '7', '8', '1', '9', '10']",[],['3'],"['2', None, None]"
36,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,"['4', '5', '6', '7', '8', '1', '9', '10', '3']",[],[None],"['2', None, None]"
36,2 finished I/O → ready queue,io_to_ready,2,IO0,"['4', '5', '6', '7', '8', '1', '9', '10', '3', '2']",[],[None],"[None, None, None]"
36,4 dispatched to CPU0,dispatch_cpu,4,CPU0,"['5', '6', '7', '8', '1', '9', '10', '3', '2']",[],['4'],"[None, None, None]"
39,11 added to ready queue,enqueue,11,,"['5', '6', '7', '8', '1', '9', '10', '3', '2', '11']",[],['4'],"[None, None, None]"
39,12 added to ready queue,enqueue,12,,"['5', '6', '7', '8', '1', '9', '10', '3', '2', '11', '12']",[],['4'],"[None, None, None]"
40,4 preempted (RR quantum expired),preempt_cpu,4,CPU0,"['5', '6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4']",[],[None],"[None, None, None]"
40,5 dispatched to CPU0,dispatch_cpu,5,CPU0,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4']",[],['5'],"[None, None, None]"
42,13 added to ready queue,enqueue,13,,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13']",[],['5'],"[None, None, None]"
42,14 added to ready queue,enqueue,14,,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14']",[],['5'],"[None, None, None]"
43,15 added to ready queue,enqueue,15,,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15']",[],['5'],"[None, None, None]"
43,16 added to ready queue,enqueue,16,,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16']",[],['5'],"[None, None, None]"
44,5 preempted (RR quantum expired),preempt_cpu,5,CPU0,"['6', '7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5']",[],[None],"[None, None, None]"
44,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5']",[],['6'],"[None, None, None]"
45,17 added to ready queue,enqueue,17,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17']",[],['6'],"[None, None, None]"
45,18 added to ready queue,enqueue,18,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18']",[],['6'],"[None, None, None]"
46,19 added to ready queue,enqueue,19,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19']",[],['6'],"[None, None, None]"
47,20 added to ready queue,enqueue,20,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20']",[],['6'],"[None, None, None]"
47,21 added to ready queue,enqueue,21,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21']",[],['6'],"[None, None, None]"
48,22 added to ready queue,enqueue,22,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22']",[],['6'],"[None, None, None]"
48,23 added to ready queue,enqueue,23,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23']",[],['6'],"[None, None, None]"
48,24 added to ready queue,enqueue,24,,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24']",[],['6'],"[None, None, None]"
48,6 preempted (RR quantum expired),preempt_cpu,6,CPU0,"['7', '8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6']",[],[None],"[None, None, None]"
48,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6']",[],['7'],"[None, None, None]"
50,25 added to ready queue,enqueue,25,,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25']",[],['7'],"[None, None, None]"
50,26 added to ready queue,enqueue,26,,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26']",[],['7'],"[None, None, None]"
51,27 added to ready queue,enqueue,27,,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27']",[],['7'],"[None, None, None]"
52,28 added to ready queue,enqueue,28,,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28']",[],['7'],"[None, None, None]"
52,7 preempted (RR quantum expired),preempt_cpu,7,CPU0,"['8', '1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7']",[],[None],"[None, None, None]"
52,8 dispatched to CPU0,dispatch_cpu,8,CPU0,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7']",[],['8'],"[None, None, None]"
53,29 added to ready queue,enqueue,29,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29']",[],['8'],"[None, None, None]"
54,30 added to ready queue,enqueue,30,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30']",[],['8'],"[None, None, None]"
54,31 added to ready queue,enqueue,31,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31']",[],['8'],"[None, None, None]"
54,32 added to ready queue,enqueue,32,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32']",[],['8'],"[None, None, None]"
55,33 added to ready queue,enqueue,33,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33']",[],['8'],"[None, None, None]"
55,34 added to ready queue,enqueue,34,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34']",[],['8'],"[None, None, None]"
55,35 added to ready queue,enqueue,35,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35']",[],['8'],"[None, None, None]"
56,36 added to ready queue,enqueue,36,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36']",[],['8'],"[None, None, None]"
56,37 added to ready queue,enqueue,37,,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37']",[],['8'],"[None, None, None]"
56,8 finished CPU → wait queue,cpu_to_io,8,CPU0,"['1', '9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37']",['8'],[None],"[None, None, None]"
56,1 dispatched to CPU0,dispatch_cpu,1,CPU0,"['9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37']",['8'],['1'],"[None, None, None]"
56,8 dispatched to IO0,dispatch_io,8,IO0,"['9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37']",[],['1'],"['8', None, None]"
57,38 added to ready queue,enqueue,38,,"['9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']",[],['1'],"['8', None, None]"
57,39 added to ready queue,enqueue,39,,"['9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39']",[],['1'],"['8', None, None]"
57,40 added to ready queue,enqueue,40,,"['9', '10', '3', '2', '11', '12', '4', '13', '14', '15', '16', '5', '17', '18', '19', '20', '21', '22', '23', '24', '6', '25', '26', '27', '28', '7', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']",[],['1'],"['8', None, None]"
